rgn_id,rgn_name,sciname,iucn_sid,cat,cat_score,year,eval_yr,mean_cat,ico_status,n_spp,trend_lm,ico_trend
147,Moorea,Alopias pelagicus,161597,VU,0.4,2018,2004,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Alopias vulpinus,39339,VU,0.4,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus albimarginatus,161526,VU,0.4,2018,2015,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus falciformis,39370,VU,0.4,2018,2017,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2018,2003,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2018,2005,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2018,2005,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus longimanus,39374,VU,0.4,2018,2006,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Carcharhinus melanopterus,39375,NT,0.2,2018,2005,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Caretta caretta,3897,VU,0.4,2018,2017,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Caretta caretta,84156809,CR,0.8,2018,2015,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Cheilinus undulatus,4592,EN,0.6,2018,2004,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Chelonia mydas,4615,EN,0.6,2018,2004,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Dermochelys coriacea,6494,VU,0.4,2018,2013,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Dermochelys coriacea,46967817,CR,0.8,2018,2013,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Eschrichtius robustus,8097,LC,0,2018,2017,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Galeocerdo cuvier,39378,NT,0.2,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Isistius brasiliensis,41856,LC,0,2018,2017,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Isurus oxyrinchus,39341,VU,0.4,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Megaptera novaeangliae,13006,LC,0,2018,2008,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Megaptera novaeangliae,132832,EN,0.6,2018,2008,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Nebrius ferrugineus,41835,VU,0.4,2018,2003,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Negaprion acutidens,41836,VU,0.4,2018,2003,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Prionace glauca,39381,NT,0.2,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Rhincodon typus,19488,EN,0.6,2018,2016,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Sphyrna lewini,39385,EN,0.6,2018,2007,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Sphyrna mokarran,39385,EN,0.6,2018,2007,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Steno bredanensis,20738,LC,0,2018,2012,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,French Polynesia,Triaenodon obesus,39384,NT,0.2,2018,2009,0.34444,65.556,27,-0.001122484848484856,-0.00561
147,Moorea,Alopias pelagicus,161597,VU,0.4,2017,2004,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Alopias vulpinus,39339,VU,0.4,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus albimarginatus,161526,VU,0.4,2017,2015,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus falciformis,39370,VU,0.4,2017,2017,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2017,2003,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2017,2005,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2017,2005,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus longimanus,39374,VU,0.4,2017,2006,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Carcharhinus melanopterus,39375,NT,0.2,2017,2005,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Caretta caretta,3897,VU,0.4,2017,2017,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Caretta caretta,84156809,CR,0.8,2017,2015,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Cheilinus undulatus,4592,EN,0.6,2017,2004,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Chelonia mydas,4615,EN,0.6,2017,2004,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Dermochelys coriacea,6494,VU,0.4,2017,2013,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Dermochelys coriacea,46967817,CR,0.8,2017,2013,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Eschrichtius robustus,8097,LC,0,2017,2017,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Galeocerdo cuvier,39378,NT,0.2,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Isistius brasiliensis,41855,LC,0,2017,2017,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Isurus oxyrinchus,39341,VU,0.4,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Megaptera novaeangliae,13006,LC,0,2017,2008,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Megaptera novaeangliae,132832,EN,0.6,2017,2008,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Nebrius ferrugineus,41835,VU,0.4,2017,2003,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Negaprion acutidens,41836,VU,0.4,2017,2003,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Prionace glauca,39381,NT,0.2,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Rhincodon typus,19488,EN,0.6,2017,2016,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Sphyrna lewini,39385,EN,0.6,2017,2007,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Sphyrna mokarran,39385,EN,0.6,2017,2007,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Steno bredanensis,20738,LC,0,2017,2012,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,French Polynesia,Triaenodon obesus,39384,NT,0.2,2017,2009,0.34444,65.556,27,-6.11515151515144e-4,-0.00306
147,Moorea,Alopias pelagicus,161597,VU,0.4,2016,2004,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,French Polynesia,Alopias vulpinus,39339,VU,0.4,2016,2009,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,Moorea,Carcharhinus albimarginatus,161526,VU,0.4,2016,2015,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,French Polynesia,Carcharhinus amblyrhynchos,39365,NT,0.2,2016,2009,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,Moorea,Carcharhinus falciformis,39370,NT,0.2,2016,2016,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,Moorea,Carcharhinus galapagensis,41736,NT,0.2,2016,2003,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,Moorea,Carcharhinus leucas,39372,NT,0.2,2016,2005,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
147,Moorea,Carcharhinus limbatus,3851,NT,0.2,2016,2005,0.33704,66.29599999999999,27,9.040606060605854e-4,0.00452
